BOX_ID,x0,y0,z0,x1,y1,z1,SHELF_ID,BIN_ID,CAJA,DESCRIPCION,CANTIDAD
57,295.0,450.0,350.0,590.0,675.0,700.0,2,37,CAJA #9,EM.BO.16.B14,40
46,0.0,675.0,350.0,210.0,855.0,650.0,2,37,CAJA #3,EM.BO.4.B,10
46,590.0,700.0,350.0,800.0,880.0,650.0,2,37,CAJA #3,EM.BO.4.B,10
46,295.0,675.0,350.0,505.0,855.0,650.0,2,37,CAJA #3,EM.BO.4.B,10
58,0.0,0.0,700.0,295.0,225.0,1050.0,3,37,CAJA #9,EM.BO.16.B14,40
58,295.0,0.0,700.0,590.0,225.0,1050.0,3,37,CAJA #9,EM.BO.16.B14,40
58,0.0,225.0,700.0,295.0,450.0,1050.0,3,37,CAJA #9,EM.BO.16.B14,40
58,590.0,0.0,700.0,815.0,350.0,995.0,3,37,CAJA #9,EM.BO.16.B14,40
58,295.0,225.0,700.0,590.0,450.0,1050.0,3,37,CAJA #9,EM.BO.16.B14,40
58,0.0,450.0,700.0,295.0,675.0,1050.0,3,37,CAJA #9,EM.BO.16.B14,40
58,590.0,350.0,700.0,815.0,700.0,995.0,3,37,CAJA #9,EM.BO.16.B14,40
58,295.0,450.0,700.0,590.0,675.0,1050.0,3,37,CAJA #9,EM.BO.16.B14,40
46,0.0,675.0,700.0,210.0,855.0,1000.0,3,37,CAJA #3,EM.BO.4.B,10
46,590.0,700.0,700.0,800.0,880.0,1000.0,3,37,CAJA #3,EM.BO.4.B,10
46,295.0,675.0,700.0,505.0,855.0,1000.0,3,37,CAJA #3,EM.BO.4.B,10
58,0.0,0.0,0.0,295.0,225.0,350.0,1,38,CAJA #9,EM.BO.16.B14,40
58,295.0,0.0,0.0,590.0,225.0,350.0,1,38,CAJA #9,EM.BO.16.B14,40
58,0.0,225.0,0.0,295.0,450.0,350.0,1,38,CAJA #9,EM.BO.16.B14,40
58,590.0,0.0,0.0,815.0,350.0,295.0,1,38,CAJA #9,EM.BO.16.B14,40
58,295.0,225.0,0.0,590.0,450.0,350.0,1,38,CAJA #9,EM.BO.16.B14,40
58,0.0,450.0,0.0,295.0,675.0,350.0,1,38,CAJA #9,EM.BO.16.B14,40
58,590.0,350.0,0.0,815.0,700.0,295.0,1,38,CAJA #9,EM.BO.16.B14,40
58,295.0,450.0,0.0,590.0,675.0,350.0,1,38,CAJA #9,EM.BO.16.B14,40
46,0.0,675.0,0.0,210.0,855.0,300.0,1,38,CAJA #3,EM.BO.4.B,10
47,590.0,700.0,0.0,800.0,880.0,300.0,1,38,CAJA #3,EM.BO.4.B,5
47,295.0,675.0,0.0,505.0,855.0,300.0,1,38,CAJA #3,EM.BO.4.B,5
58,0.0,0.0,350.0,295.0,225.0,700.0,2,38,CAJA #9,EM.BO.16.B14,40
58,295.0,0.0,350.0,590.0,225.0,700.0,2,38,CAJA #9,EM.BO.16.B14,40
58,0.0,225.0,350.0,295.0,450.0,700.0,2,38,CAJA #9,EM.BO.16.B14,40
58,590.0,0.0,350.0,815.0,350.0,645.0,2,38,CAJA #9,EM.BO.16.B14,40
58,295.0,225.0,350.0,590.0,450.0,700.0,2,38,CAJA #9,EM.BO.16.B14,40
58,0.0,450.0,350.0,295.0,675.0,700.0,2,38,CAJA #9,EM.BO.16.B14,40
58,590.0,350.0,350.0,815.0,700.0,645.0,2,38,CAJA #9,EM.BO.16.B14,40
58,295.0,450.0,350.0,590.0,675.0,700.0,2,38,CAJA #9,EM.BO.16.B14,40
47,0.0,675.0,350.0,210.0,855.0,650.0,2,38,CAJA #3,EM.BO.4.B,5
47,590.0,700.0,350.0,800.0,880.0,650.0,2,38,CAJA #3,EM.BO.4.B,5
47,295.0,675.0,350.0,505.0,855.0,650.0,2,38,CAJA #3,EM.BO.4.B,5
58,0.0,0.0,700.0,295.0,225.0,1050.0,3,38,CAJA #9,EM.BO.16.B14,40
58,295.0,0.0,700.0,590.0,225.0,1050.0,3,38,CAJA #9,EM.BO.16.B14,40
58,0.0,225.0,700.0,295.0,450.0,1050.0,3,38,CAJA #9,EM.BO.16.B14,40
58,590.0,0.0,700.0,815.0,350.0,995.0,3,38,CAJA #9,EM.BO.16.B14,40
58,295.0,225.0,700.0,590.0,450.0,1050.0,3,38,CAJA #9,EM.BO.16.B14,40
58,0.0,450.0,700.0,295.0,675.0,1050.0,3,38,CAJA #9,EM.BO.16.B14,40
58,590.0,350.0,700.0,815.0,700.0,995.0,3,38,CAJA #9,EM.BO.16.B14,40
58,295.0,450.0,700.0,590.0,675.0,1050.0,3,38,CAJA #9,EM.BO.16.B14,40
49,0.0,675.0,700.0,210.0,855.0,1000.0,3,38,CAJA #3,"EM.BO.22,5.C11",1
53,590.0,700.0,700.0,800.0,880.0,1000.0,3,38,CAJA #3,EM.BO.11.B,10
53,295.0,675.0,700.0,505.0,855.0,1000.0,3,38,CAJA #3,EM.BO.11.B,10
58,0.0,0.0,0.0,295.0,225.0,350.0,1,39,CAJA #9,EM.BO.16.B14,40
58,295.0,0.0,0.0,590.0,225.0,350.0,1,39,CAJA #9,EM.BO.16.B14,40
58,0.0,225.0,0.0,295.0,450.0,350.0,1,39,CAJA #9,EM.BO.16.B14,40
58,590.0,0.0,0.0,815.0,350.0,295.0,1,39,CAJA #9,EM.BO.16.B14,40
58,295.0,225.0,0.0,590.0,450.0,350.0,1,39,CAJA #9,EM.BO.16.B14,40
58,0.0,450.0,0.0,295.0,675.0,350.0,1,39,CAJA #9,EM.BO.16.B14,40
58,590.0,350.0,0.0,815.0,700.0,295.0,1,39,CAJA #9,EM.BO.16.B14,40
58,295.0,450.0,0.0,590.0,675.0,350.0,1,39,CAJA #9,EM.BO.16.B14,40
53,0.0,675.0,0.0,210.0,855.0,300.0,1,39,CAJA #3,EM.BO.11.B,10
53,590.0,700.0,0.0,800.0,880.0,300.0,1,39,CAJA #3,EM.BO.11.B,10
53,295.0,675.0,0.0,505.0,855.0,300.0,1,39,CAJA #3,EM.BO.11.B,10
59,0.0,0.0,350.0,295.0,225.0,700.0,2,39,CAJA #9,EM.BO.16.B14,40
59,295.0,0.0,350.0,590.0,225.0,700.0,2,39,CAJA #9,EM.BO.16.B14,40
59,0.0,225.0,350.0,295.0,450.0,700.0,2,39,CAJA #9,EM.BO.16.B14,40
59,590.0,0.0,350.0,815.0,350.0,645.0,2,39,CAJA #9,EM.BO.16.B14,40
59,295.0,225.0,350.0,590.0,450.0,700.0,2,39,CAJA #9,EM.BO.16.B14,40
59,0.0,450.0,350.0,295.0,675.0,700.0,2,39,CAJA #9,EM.BO.16.B14,40
59,590.0,350.0,350.0,815.0,700.0,645.0,2,39,CAJA #9,EM.BO.16.B14,40
59,295.0,450.0,350.0,590.0,675.0,700.0,2,39,CAJA #9,EM.BO.16.B14,40
53,0.0,675.0,350.0,210.0,855.0,650.0,2,39,CAJA #3,EM.BO.11.B,10
53,590.0,700.0,350.0,800.0,880.0,650.0,2,39,CAJA #3,EM.BO.11.B,10
53,295.0,675.0,350.0,505.0,855.0,650.0,2,39,CAJA #3,EM.BO.11.B,10
59,0.0,0.0,700.0,295.0,225.0,1050.0,3,39,CAJA #9,EM.BO.16.B14,40
59,295.0,0.0,700.0,590.0,225.0,1050.0,3,39,CAJA #9,EM.BO.16.B14,40
59,0.0,225.0,700.0,295.0,450.0,1050.0,3,39,CAJA #9,EM.BO.16.B14,40
59,590.0,0.0,700.0,815.0,350.0,995.0,3,39,CAJA #9,EM.BO.16.B14,40
59,295.0,225.0,700.0,590.0,450.0,1050.0,3,39,CAJA #9,EM.BO.16.B14,40
59,0.0,450.0,700.0,295.0,675.0,1050.0,3,39,CAJA #9,EM.BO.16.B14,40
59,590.0,350.0,700.0,815.0,700.0,995.0,3,39,CAJA #9,EM.BO.16.B14,40
59,295.0,450.0,700.0,590.0,675.0,1050.0,3,39,CAJA #9,EM.BO.16.B14,40
53,0.0,675.0,700.0,210.0,855.0,1000.0,3,39,CAJA #3,EM.BO.11.B,10
53,590.0,700.0,700.0,800.0,880.0,1000.0,3,39,CAJA #3,EM.BO.11.B,10
54,295.0,675.0,700.0,505.0,855.0,1000.0,3,39,CAJA #3,"EM.BO.22,5.E19",10
59,0.0,0.0,0.0,295.0,225.0,350.0,1,40,CAJA #9,EM.BO.16.B14,40
59,295.0,0.0,0.0,590.0,225.0,350.0,1,40,CAJA #9,EM.BO.16.B14,40
59,0.0,225.0,0.0,295.0,450.0,350.0,1,40,CAJA #9,EM.BO.16.B14,40
59,590.0,0.0,0.0,815.0,350.0,295.0,1,40,CAJA #9,EM.BO.16.B14,40
59,295.0,225.0,0.0,590.0,450.0,350.0,1,40,CAJA #9,EM.BO.16.B14,40
59,0.0,450.0,0.0,295.0,675.0,350.0,1,40,CAJA #9,EM.BO.16.B14,40
59,590.0,350.0,0.0,815.0,700.0,295.0,1,40,CAJA #9,EM.BO.16.B14,40
59,295.0,450.0,0.0,590.0,675.0,350.0,1,40,CAJA #9,EM.BO.16.B14,40
54,0.0,675.0,0.0,210.0,855.0,300.0,1,40,CAJA #3,"EM.BO.22,5.E19",10
54,590.0,700.0,0.0,800.0,880.0,300.0,1,40,CAJA #3,"EM.BO.22,5.E19",10
54,295.0,675.0,0.0,505.0,855.0,300.0,1,40,CAJA #3,"EM.BO.22,5.E19",10
59,0.0,0.0,350.0,295.0,225.0,700.0,2,40,CAJA #9,EM.BO.16.B14,40
59,295.0,0.0,350.0,590.0,225.0,700.0,2,40,CAJA #9,EM.BO.16.B14,40
59,0.0,225.0,350.0,295.0,450.0,700.0,2,40,CAJA #9,EM.BO.16.B14,40
59,590.0,0.0,350.0,815.0,350.0,645.0,2,40,CAJA #9,EM.BO.16.B14,40
59,295.0,225.0,350.0,590.0,450.0,700.0,2,40,CAJA #9,EM.BO.16.B14,40
59,0.0,450.0,350.0,295.0,675.0,700.0,2,40,CAJA #9,EM.BO.16.B14,40
59,590.0,350.0,350.0,815.0,700.0,645.0,2,40,CAJA #9,EM.BO.16.B14,40
59,295.0,450.0,350.0,590.0,675.0,700.0,2,40,CAJA #9,EM.BO.16.B14,40
54,0.0,675.0,350.0,210.0,855.0,650.0,2,40,CAJA #3,"EM.BO.22,5.E19",10
54,590.0,700.0,350.0,800.0,880.0,650.0,2,40,CAJA #3,"EM.BO.22,5.E19",10
54,295.0,675.0,350.0,505.0,855.0,650.0,2,40,CAJA #3,"EM.BO.22,5.E19",10
59,0.0,0.0,700.0,295.0,225.0,1050.0,3,40,CAJA #9,EM.BO.16.B14,40
59,295.0,0.0,700.0,590.0,225.0,1050.0,3,40,CAJA #9,EM.BO.16.B14,40
59,0.0,225.0,700.0,295.0,450.0,1050.0,3,40,CAJA #9,EM.BO.16.B14,40
59,590.0,0.0,700.0,815.0,350.0,995.0,3,40,CAJA #9,EM.BO.16.B14,40
59,295.0,225.0,700.0,590.0,450.0,1050.0,3,40,CAJA #9,EM.BO.16.B14,40
59,0.0,450.0,700.0,295.0,675.0,1050.0,3,40,CAJA #9,EM.BO.16.B14,40
59,590.0,350.0,700.0,815.0,700.0,995.0,3,40,CAJA #9,EM.BO.16.B14,40
59,295.0,450.0,700.0,590.0,675.0,1050.0,3,40,CAJA #9,EM.BO.16.B14,40
54,0.0,675.0,700.0,210.0,855.0,1000.0,3,40,CAJA #3,"EM.BO.22,5.E19",10
54,590.0,700.0,700.0,800.0,880.0,1000.0,3,40,CAJA #3,"EM.BO.22,5.E19",10
54,295.0,675.0,700.0,505.0,855.0,1000.0,3,40,CAJA #3,"EM.BO.22,5.E19",10
63,0.0,0.0,0.0,295.0,225.0,350.0,1,41,CAJA #9,EM.BOR.28.C19,40
63,295.0,0.0,0.0,590.0,225.0,350.0,1,41,CAJA #9,EM.BOR.28.C19,40
63,0.0,225.0,0.0,295.0,450.0,350.0,1,41,CAJA #9,EM.BOR.28.C19,40
63,590.0,0.0,0.0,815.0,350.0,295.0,1,41,CAJA #9,EM.BOR.28.C19,40
63,295.0,225.0,0.0,590.0,450.0,350.0,1,41,CAJA #9,EM.BOR.28.C19,40
63,0.0,450.0,0.0,295.0,675.0,350.0,1,41,CAJA #9,EM.BOR.28.C19,40
63,590.0,350.0,0.0,815.0,700.0,295.0,1,41,CAJA #9,EM.BOR.28.C19,40
63,295.0,450.0,0.0,590.0,675.0,350.0,1,41,CAJA #9,EM.BOR.28.C19,40
55,0.0,675.0,0.0,210.0,855.0,300.0,1,41,CAJA #3,"EM.BO.22,5.E19",10
55,590.0,700.0,0.0,800.0,880.0,300.0,1,41,CAJA #3,"EM.BO.22,5.E19",10
55,295.0,675.0,0.0,505.0,855.0,300.0,1,41,CAJA #3,"EM.BO.22,5.E19",10
63,0.0,0.0,350.0,295.0,225.0,700.0,2,41,CAJA #9,EM.BOR.28.C19,40
63,295.0,0.0,350.0,590.0,225.0,700.0,2,41,CAJA #9,EM.BOR.28.C19,40
63,0.0,225.0,350.0,295.0,450.0,700.0,2,41,CAJA #9,EM.BOR.28.C19,40
63,590.0,0.0,350.0,815.0,350.0,645.0,2,41,CAJA #9,EM.BOR.28.C19,40
63,295.0,225.0,350.0,590.0,450.0,700.0,2,41,CAJA #9,EM.BOR.28.C19,40
63,0.0,450.0,350.0,295.0,675.0,700.0,2,41,CAJA #9,EM.BOR.28.C19,40
63,590.0,350.0,350.0,815.0,700.0,645.0,2,41,CAJA #9,EM.BOR.28.C19,40
63,295.0,450.0,350.0,590.0,675.0,700.0,2,41,CAJA #9,EM.BOR.28.C19,40
55,0.0,675.0,350.0,210.0,855.0,650.0,2,41,CAJA #3,"EM.BO.22,5.E19",10
55,590.0,700.0,350.0,800.0,880.0,650.0,2,41,CAJA #3,"EM.BO.22,5.E19",10
55,295.0,675.0,350.0,505.0,855.0,650.0,2,41,CAJA #3,"EM.BO.22,5.E19",10
63,0.0,0.0,700.0,295.0,225.0,1050.0,3,41,CAJA #9,EM.BOR.28.C19,40
63,295.0,0.0,700.0,590.0,225.0,1050.0,3,41,CAJA #9,EM.BOR.28.C19,40
63,0.0,225.0,700.0,295.0,450.0,1050.0,3,41,CAJA #9,EM.BOR.28.C19,40
63,590.0,0.0,700.0,815.0,350.0,995.0,3,41,CAJA #9,EM.BOR.28.C19,40
63,295.0,225.0,700.0,590.0,450.0,1050.0,3,41,CAJA #9,EM.BOR.28.C19,40
63,0.0,450.0,700.0,295.0,675.0,1050.0,3,41,CAJA #9,EM.BOR.28.C19,40
63,590.0,350.0,700.0,815.0,700.0,995.0,3,41,CAJA #9,EM.BOR.28.C19,40
63,295.0,450.0,700.0,590.0,675.0,1050.0,3,41,CAJA #9,EM.BOR.28.C19,40
55,0.0,675.0,700.0,210.0,855.0,1000.0,3,41,CAJA #3,"EM.BO.22,5.E19",10
55,590.0,700.0,700.0,800.0,880.0,1000.0,3,41,CAJA #3,"EM.BO.22,5.E19",10
55,295.0,675.0,700.0,505.0,855.0,1000.0,3,41,CAJA #3,"EM.BO.22,5.E19",10
63,0.0,0.0,0.0,295.0,225.0,350.0,1,42,CAJA #9,EM.BOR.28.C19,40
63,295.0,0.0,0.0,590.0,225.0,350.0,1,42,CAJA #9,EM.BOR.28.C19,40
63,0.0,225.0,0.0,295.0,450.0,350.0,1,42,CAJA #9,EM.BOR.28.C19,40
63,590.0,0.0,0.0,815.0,350.0,295.0,1,42,CAJA #9,EM.BOR.28.C19,40
63,295.0,225.0,0.0,590.0,450.0,350.0,1,42,CAJA #9,EM.BOR.28.C19,40
63,0.0,450.0,0.0,295.0,675.0,350.0,1,42,CAJA #9,EM.BOR.28.C19,40
63,590.0,350.0,0.0,815.0,700.0,295.0,1,42,CAJA #9,EM.BOR.28.C19,40
63,295.0,450.0,0.0,590.0,675.0,350.0,1,42,CAJA #9,EM.BOR.28.C19,40
55,0.0,675.0,0.0,210.0,855.0,300.0,1,42,CAJA #3,"EM.BO.22,5.E19",10
60,590.0,700.0,0.0,800.0,880.0,300.0,1,42,CAJA #3,EM.BO.16.B14,10
60,295.0,675.0,0.0,505.0,855.0,300.0,1,42,CAJA #3,EM.BO.16.B14,10
63,0.0,0.0,350.0,295.0,225.0,700.0,2,42,CAJA #9,EM.BOR.28.C19,40
63,295.0,0.0,350.0,590.0,225.0,700.0,2,42,CAJA #9,EM.BOR.28.C19,40
63,0.0,225.0,350.0,295.0,450.0,700.0,2,42,CAJA #9,EM.BOR.28.C19,40
63,590.0,0.0,350.0,815.0,350.0,645.0,2,42,CAJA #9,EM.BOR.28.C19,40
63,295.0,225.0,350.0,590.0,450.0,700.0,2,42,CAJA #9,EM.BOR.28.C19,40
63,0.0,450.0,350.0,295.0,675.0,700.0,2,42,CAJA #9,EM.BOR.28.C19,40
63,590.0,350.0,350.0,815.0,700.0,645.0,2,42,CAJA #9,EM.BOR.28.C19,40
63,295.0,450.0,350.0,590.0,675.0,700.0,2,42,CAJA #9,EM.BOR.28.C19,40
60,0.0,675.0,350.0,210.0,855.0,650.0,2,42,CAJA #3,EM.BO.16.B14,10
60,590.0,700.0,350.0,800.0,880.0,650.0,2,42,CAJA #3,EM.BO.16.B14,10
60,295.0,675.0,350.0,505.0,855.0,650.0,2,42,CAJA #3,EM.BO.16.B14,10
76,0.0,0.0,700.0,295.0,225.0,1050.0,3,42,CAJA #9,EM.BO.19.C11,40
76,295.0,0.0,700.0,590.0,225.0,1050.0,3,42,CAJA #9,EM.BO.19.C11,40
76,0.0,225.0,700.0,295.0,450.0,1050.0,3,42,CAJA #9,EM.BO.19.C11,40
76,590.0,0.0,700.0,815.0,350.0,995.0,3,42,CAJA #9,EM.BO.19.C11,40
76,295.0,225.0,700.0,590.0,450.0,1050.0,3,42,CAJA #9,EM.BO.19.C11,40
76,0.0,450.0,700.0,295.0,675.0,1050.0,3,42,CAJA #9,EM.BO.19.C11,40
76,590.0,350.0,700.0,815.0,700.0,995.0,3,42,CAJA #9,EM.BO.19.C11,40
76,295.0,450.0,700.0,590.0,675.0,1050.0,3,42,CAJA #9,EM.BO.19.C11,40
60,0.0,675.0,700.0,210.0,855.0,1000.0,3,42,CAJA #3,EM.BO.16.B14,10
60,590.0,700.0,700.0,800.0,880.0,1000.0,3,42,CAJA #3,EM.BO.16.B14,10
60,295.0,675.0,700.0,505.0,855.0,1000.0,3,42,CAJA #3,EM.BO.16.B14,10
76,0.0,0.0,0.0,295.0,225.0,350.0,1,43,CAJA #9,EM.BO.19.C11,40
76,295.0,0.0,0.0,590.0,225.0,350.0,1,43,CAJA #9,EM.BO.19.C11,40
76,0.0,225.0,0.0,295.0,450.0,350.0,1,43,CAJA #9,EM.BO.19.C11,40
76,590.0,0.0,0.0,815.0,350.0,295.0,1,43,CAJA #9,EM.BO.19.C11,40
76,295.0,225.0,0.0,590.0,450.0,350.0,1,43,CAJA #9,EM.BO.19.C11,40
76,0.0,450.0,0.0,295.0,675.0,350.0,1,43,CAJA #9,EM.BO.19.C11,40
76,590.0,350.0,0.0,815.0,700.0,295.0,1,43,CAJA #9,EM.BO.19.C11,40
76,295.0,450.0,0.0,590.0,675.0,350.0,1,43,CAJA #9,EM.BO.19.C11,40
60,0.0,675.0,0.0,210.0,855.0,300.0,1,43,CAJA #3,EM.BO.16.B14,10
60,590.0,700.0,0.0,800.0,880.0,300.0,1,43,CAJA #3,EM.BO.16.B14,10
61,295.0,675.0,0.0,505.0,855.0,300.0,1,43,CAJA #3,EM.BO.16.B14,10
76,0.0,0.0,350.0,295.0,225.0,700.0,2,43,CAJA #9,EM.BO.19.C11,40
76,295.0,0.0,350.0,590.0,225.0,700.0,2,43,CAJA #9,EM.BO.19.C11,40
76,0.0,225.0,350.0,295.0,450.0,700.0,2,43,CAJA #9,EM.BO.19.C11,40
76,590.0,0.0,350.0,815.0,350.0,645.0,2,43,CAJA #9,EM.BO.19.C11,40
76,295.0,225.0,350.0,590.0,450.0,700.0,2,43,CAJA #9,EM.BO.19.C11,40
76,0.0,450.0,350.0,295.0,675.0,700.0,2,43,CAJA #9,EM.BO.19.C11,40
76,590.0,350.0,350.0,815.0,700.0,645.0,2,43,CAJA #9,EM.BO.19.C11,40
76,295.0,450.0,350.0,590.0,675.0,700.0,2,43,CAJA #9,EM.BO.19.C11,40
61,0.0,675.0,350.0,210.0,855.0,650.0,2,43,CAJA #3,EM.BO.16.B14,10
61,590.0,700.0,350.0,800.0,880.0,650.0,2,43,CAJA #3,EM.BO.16.B14,10
61,295.0,675.0,350.0,505.0,855.0,650.0,2,43,CAJA #3,EM.BO.16.B14,10
76,0.0,0.0,700.0,295.0,225.0,1050.0,3,43,CAJA #9,EM.BO.19.C11,40
76,295.0,0.0,700.0,590.0,225.0,1050.0,3,43,CAJA #9,EM.BO.19.C11,40
76,0.0,225.0,700.0,295.0,450.0,1050.0,3,43,CAJA #9,EM.BO.19.C11,40
76,590.0,0.0,700.0,815.0,350.0,995.0,3,43,CAJA #9,EM.BO.19.C11,40
76,295.0,225.0,700.0,590.0,450.0,1050.0,3,43,CAJA #9,EM.BO.19.C11,40
76,0.0,450.0,700.0,295.0,675.0,1050.0,3,43,CAJA #9,EM.BO.19.C11,40
76,590.0,350.0,700.0,815.0,700.0,995.0,3,43,CAJA #9,EM.BO.19.C11,40
76,295.0,450.0,700.0,590.0,675.0,1050.0,3,43,CAJA #9,EM.BO.19.C11,40
61,0.0,675.0,700.0,210.0,855.0,1000.0,3,43,CAJA #3,EM.BO.16.B14,10
61,590.0,700.0,700.0,800.0,880.0,1000.0,3,43,CAJA #3,EM.BO.16.B14,10
61,295.0,675.0,700.0,505.0,855.0,1000.0,3,43,CAJA #3,EM.BO.16.B14,10
76,0.0,0.0,0.0,295.0,225.0,350.0,1,44,CAJA #9,EM.BO.19.C11,40
76,295.0,0.0,0.0,590.0,225.0,350.0,1,44,CAJA #9,EM.BO.19.C11,40
76,0.0,225.0,0.0,295.0,450.0,350.0,1,44,CAJA #9,EM.BO.19.C11,40
76,590.0,0.0,0.0,815.0,350.0,295.0,1,44,CAJA #9,EM.BO.19.C11,40
76,295.0,225.0,0.0,590.0,450.0,350.0,1,44,CAJA #9,EM.BO.19.C11,40
76,0.0,450.0,0.0,295.0,675.0,350.0,1,44,CAJA #9,EM.BO.19.C11,40
76,590.0,350.0,0.0,815.0,700.0,295.0,1,44,CAJA #9,EM.BO.19.C11,40
76,295.0,450.0,0.0,590.0,675.0,350.0,1,44,CAJA #9,EM.BO.19.C11,40
61,0.0,675.0,0.0,210.0,855.0,300.0,1,44,CAJA #3,EM.BO.16.B14,10
61,590.0,700.0,0.0,800.0,880.0,300.0,1,44,CAJA #3,EM.BO.16.B14,10
61,295.0,675.0,0.0,505.0,855.0,300.0,1,44,CAJA #3,EM.BO.16.B14,10
77,0.0,0.0,350.0,295.0,225.0,700.0,2,44,CAJA #9,EM.BO.19.C11,40
77,295.0,0.0,350.0,590.0,225.0,700.0,2,44,CAJA #9,EM.BO.19.C11,40
77,0.0,225.0,350.0,295.0,450.0,700.0,2,44,CAJA #9,EM.BO.19.C11,40
77,590.0,0.0,350.0,815.0,350.0,645.0,2,44,CAJA #9,EM.BO.19.C11,40
77,295.0,225.0,350.0,590.0,450.0,700.0,2,44,CAJA #9,EM.BO.19.C11,40
77,0.0,450.0,350.0,295.0,675.0,700.0,2,44,CAJA #9,EM.BO.19.C11,40
77,590.0,350.0,350.0,815.0,700.0,645.0,2,44,CAJA #9,EM.BO.19.C11,40
77,295.0,450.0,350.0,590.0,675.0,700.0,2,44,CAJA #9,EM.BO.19.C11,40
62,0.0,675.0,350.0,210.0,855.0,650.0,2,44,CAJA #3,EM.BO.16.B14,10
62,590.0,700.0,350.0,800.0,880.0,650.0,2,44,CAJA #3,EM.BO.16.B14,10
62,295.0,675.0,350.0,505.0,855.0,650.0,2,44,CAJA #3,EM.BO.16.B14,10
77,0.0,0.0,700.0,295.0,225.0,1050.0,3,44,CAJA #9,EM.BO.19.C11,40
77,295.0,0.0,700.0,590.0,225.0,1050.0,3,44,CAJA #9,EM.BO.19.C11,40
77,0.0,225.0,700.0,295.0,450.0,1050.0,3,44,CAJA #9,EM.BO.19.C11,40
77,590.0,0.0,700.0,815.0,350.0,995.0,3,44,CAJA #9,EM.BO.19.C11,40
77,295.0,225.0,700.0,590.0,450.0,1050.0,3,44,CAJA #9,EM.BO.19.C11,40
77,0.0,450.0,700.0,295.0,675.0,1050.0,3,44,CAJA #9,EM.BO.19.C11,40
77,590.0,350.0,700.0,815.0,700.0,995.0,3,44,CAJA #9,EM.BO.19.C11,40
77,295.0,450.0,700.0,590.0,675.0,1050.0,3,44,CAJA #9,EM.BO.19.C11,40
62,0.0,675.0,700.0,210.0,855.0,1000.0,3,44,CAJA #3,EM.BO.16.B14,10
62,590.0,700.0,700.0,800.0,880.0,1000.0,3,44,CAJA #3,EM.BO.16.B14,10
62,295.0,675.0,700.0,505.0,855.0,1000.0,3,44,CAJA #3,EM.BO.16.B14,10
77,0.0,0.0,0.0,295.0,225.0,350.0,1,45,CAJA #9,EM.BO.19.C11,40
77,295.0,0.0,0.0,590.0,225.0,350.0,1,45,CAJA #9,EM.BO.19.C11,40
77,0.0,225.0,0.0,295.0,450.0,350.0,1,45,CAJA #9,EM.BO.19.C11,40
77,590.0,0.0,0.0,815.0,350.0,295.0,1,45,CAJA #9,EM.BO.19.C11,40
77,295.0,225.0,0.0,590.0,450.0,350.0,1,45,CAJA #9,EM.BO.19.C11,40
77,0.0,450.0,0.0,295.0,675.0,350.0,1,45,CAJA #9,EM.BO.19.C11,40
77,590.0,350.0,0.0,815.0,700.0,295.0,1,45,CAJA #9,EM.BO.19.C11,40
77,295.0,450.0,0.0,590.0,675.0,350.0,1,45,CAJA #9,EM.BO.19.C11,40
62,0.0,675.0,0.0,210.0,855.0,300.0,1,45,CAJA #3,EM.BO.16.B14,10
62,590.0,700.0,0.0,800.0,880.0,300.0,1,45,CAJA #3,EM.BO.16.B14,10
62,295.0,675.0,0.0,505.0,855.0,300.0,1,45,CAJA #3,EM.BO.16.B14,10
77,0.0,0.0,350.0,295.0,225.0,700.0,2,45,CAJA #9,EM.BO.19.C11,40
77,295.0,0.0,350.0,590.0,225.0,700.0,2,45,CAJA #9,EM.BO.19.C11,40
77,0.0,225.0,350.0,295.0,450.0,700.0,2,45,CAJA #9,EM.BO.19.C11,40
77,590.0,0.0,350.0,815.0,350.0,645.0,2,45,CAJA #9,EM.BO.19.C11,40
77,295.0,225.0,350.0,590.0,450.0,700.0,2,45,CAJA #9,EM.BO.19.C11,40
77,0.0,450.0,350.0,295.0,675.0,700.0,2,45,CAJA #9,EM.BO.19.C11,40
77,590.0,350.0,350.0,815.0,700.0,645.0,2,45,CAJA #9,EM.BO.19.C11,40
77,295.0,450.0,350.0,590.0,675.0,700.0,2,45,CAJA #9,EM.BO.19.C11,40
62,0.0,675.0,350.0,210.0,855.0,650.0,2,45,CAJA #3,EM.BO.16.B14,10
64,590.0,700.0,350.0,800.0,880.0,650.0,2,45,CAJA #3,EM.BOR.28.C19,10
64,295.0,675.0,350.0,505.0,855.0,650.0,2,45,CAJA #3,EM.BOR.28.C19,10
77,0.0,0.0,700.0,295.0,225.0,1050.0,3,45,CAJA #9,EM.BO.19.C11,40
77,295.0,0.0,700.0,590.0,225.0,1050.0,3,45,CAJA #9,EM.BO.19.C11,40
77,0.0,225.0,700.0,295.0,450.0,1050.0,3,45,CAJA #9,EM.BO.19.C11,40
77,590.0,0.0,700.0,815.0,350.0,995.0,3,45,CAJA #9,EM.BO.19.C11,40
77,295.0,225.0,700.0,590.0,450.0,1050.0,3,45,CAJA #9,EM.BO.19.C11,40
77,0.0,450.0,700.0,295.0,675.0,1050.0,3,45,CAJA #9,EM.BO.19.C11,40
77,590.0,350.0,700.0,815.0,700.0,995.0,3,45,CAJA #9,EM.BO.19.C11,40
